x,y,u,v,p
0.257812,0.101562,-0.044756,0.0117101,-0.178556
0.273438,0.101562,-0.04805,0.0116973,-0.178482
0.289062,0.101562,-0.051326,0.0116428,-0.178386
0.304688,0.101562,-0.0545445,0.0115402,-0.17829
0.320312,0.101562,-0.0577056,0.0113736,-0.178175
0.335938,0.101562,-0.0607732,0.0111329,-0.178054
0.351562,0.101562,-0.0637335,0.0108024,-0.177914
0.367188,0.101562,-0.0665495,0.0103703,-0.177763
0.382812,0.101562,-0.0691971,0.00982246,-0.177594
0.398438,0.101562,-0.0716375,0.00914828,-0.177411
0.414062,0.101562,-0.0738394,0.00833735,-0.177207
0.429688,0.101562,-0.0757633,0.0073835,-0.176987
0.445312,0.101562,-0.0773754,0.00628299,-0.176747
0.460938,0.101562,-0.0786387,0.00503723,-0.176489
0.476562,0.101562,-0.0795218,0.00365166,-0.17621
0.492188,0.101562,-0.0799945,0.00213747,-0.175914
0.507812,0.101562,-0.0800331,0.000510472,-0.175601
0.523438,0.101562,-0.0796185,-0.0012079,-0.175272
0.539062,0.101562,-0.0787387,-0.00299209,-0.174931
0.554688,0.101562,-0.0773889,-0.00481184,-0.17458
0.570312,0.101562,-0.0755715,-0.0066342,-0.174223
0.585938,0.101562,-0.0732977,-0.00842293,-0.173866
0.601562,0.101562,-0.0705857,-0.0101413,-0.173512
0.617188,0.101562,-0.0674632,-0.0117511,-0.173168
0.632812,0.101562,-0.0639645,-0.0132163,-0.172838
0.648438,0.101562,-0.0601337,-0.0145012,-0.172528
0.664062,0.101562,-0.0560201,-0.0155761,-0.172244
0.679688,0.101562,-0.0516828,-0.0164128,-0.17199
0.695312,0.101562,-0.0471833,-0.0169937,-0.171769
0.710938,0.101562,-0.0425913,-0.0173026,-0.171586
0.726562,0.101562,-0.0379745,-0.0173385,-0.171439
0.742188,0.101562,-0.0334059,-0.0170992,-0.171332
0.757812,0.101562,-0.0289514,-0.016602,-0.171259
0.773438,0.101562,-0.0246774,-0.0158564,-0.171223
0.789062,0.101562,-0.0206408,-0.0148959,-0.171214
0.804688,0.101562,-0.0168918,-0.0137357,-0.171234
0.820312,0.101562,-0.013475,-0.0124198,-0.171271
0.835938,0.101562,-0.0104169,-0.0109626,-0.171326
0.851562,0.101562,-0.00775322,-0.00941491,-0.17139
0.867188,0.101562,-0.00548051,-0.00778883,-0.171456
0.882812,0.101562,-0.0036338,-0.00614486,-0.171529
0.898438,0.101562,-0.00216957,-0.00450385,-0.171585
0.914062,0.101562,-0.00113098,-0.00294899,-0.171654
0.929688,0.101562,-0.000413136,-0.00153515,-0.171683
0.945312,0.101562,-7.12786e-05,-0.000389202,-0.171744
0.960938,0.101562,9.25508e-05,0.00037121,-0.17173
0.976562,0.101562,1.27838e-05,0.000561887,-0.171789
0.992188,0.101562,0,0,-0.171724
0.0078125,0.117188,0,0,-0.178532
0.0234375,0.117188,-9.04134e-05,0.00427206,-0.17914
0.0390625,0.117188,-0.00215082,0.00738223,-0.178781
0.0546875,0.117188,-0.00411842,0.00990095,-0.179114
0.0703125,0.117188,-0.00710939,0.011559,-0.178889
0.0859375,0.117188,-0.00996565,0.0127981,-0.179067
0.101562,0.117188,-0.0133509,0.0135452,-0.178918
0.117188,0.117188,-0.0166122,0.0140827,-0.179005
0.132812,0.117188,-0.0201522,0.0143873,-0.178899
0.148438,0.117188,-0.0235993,0.0146158,-0.178932
0.164062,0.117188,-0.0271989,0.0147493,-0.178849
0.179688,0.117188,-0.0307363,0.0148652,-0.178847
0.195312,0.117188,-0.0343593,0.0149427,-0.178774
0.210938,0.117188,-0.0379401,0.0150148,-0.178747
0.226562,0.117188,-0.0415649,0.0150608,-0.178674
0.242188,0.117188,-0.0451535,0.015091,-0.178625
0.257812,0.117188,-0.0487519,0.0150855,-0.178546
0.273438,0.117188,-0.0523051,0.0150424,-0.178478
0.289062,0.117188,-0.055832,0.0149427,-0.178387
0.304688,0.117188,-0.0592891,0.0147771,-0.178297
0.320312,0.117188,-0.0626759,0.0145266,-0.178188
0.335938,0.117188,-0.0659529,0.0141778,-0.178075
0.351562,0.117188,-0.0691048,0.0137119,-0.177943
0.367188,0.117188,-0.0720918,0.0131143,-0.177802
0.382812,0.117188,-0.074888,0.0123682,-0.177643
0.398438,0.117188,-0.077452,0.011461,-0.17747
0.414062,0.117188,-0.079751,0.0103813,-0.177278
0.429688,0.117188,-0.0817438,0.00912254,-0.177069
0.445312,0.117188,-0.0833957,0.00768196,-0.176841
0.460938,0.117188,-0.0846688,0.00606304,-0.176593
0.476562,0.117188,-0.085532,0.00427447,-0.176326
0.492188,0.117188,-0.0859555,0.00233187,-0.176041
